product_name,category,rating,url,source,budget_band,rating_band,price
B002ZNJI5S,Face Wash & Cleansers,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODI3ODE4OTIwODY0ODk1OjE2ODAwNjg0NDU6c3BfbXRmX2Jyb3dzZToyMDA3NDI1MjE1MDY5ODo6MDo6&url=%2FLANEIGE-WATER-BANK-HYALURONIC-CLEANSING%2Fdp%2FB09THPY9ZT%2Fref%3Dsr_1_22_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D76BM2ADV9TQD1B275FZF%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680068445%26refinements%3Dp_72%253A1318477031%26s%3Dbeauty%26sr%3D1-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B002ZNJI3K,Face Wash & Cleansers,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODI3ODE4OTIwODY0ODk1OjE2ODAwNjg0NDU6c3BfbXRmX2Jyb3dzZToyMDEzNDM4Njc2MTQ5ODo6MDo6&url=%2FNaturally-Effective-Cleansing-Smoothness-Skin-1000ML%2Fdp%2FB0BNQ77TN4%2Fref%3Dsr_1_23_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D76BM2ADV9TQD1B275FZF%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680068445%26refinements%3Dp_72%253A1318477031%26s%3Dbeauty%26sr%3D1-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B002ZNJB5U,Face Wash & Cleansers,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODI3ODE4OTIwODY0ODk1OjE2ODAwNjg0NDU6c3BfbXRmX2Jyb3dzZToyMDExOTEyOTUxMjk5ODo6MDo6&url=%2FRania-Youth-Lifting-Cleanser-Vitamin%2Fdp%2FB09XMKNX3P%2Fref%3Dsr_1_24_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D76BM2ADV9TQD1B275FZF%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680068445%26refinements%3Dp_72%253A1318477031%26s%3Dbeauty%26sr%3D1-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
B002ZMDEC2,Face Wash & Cleansers,5.0,https://www.amazon.in/Ponds-Bright-Beauty-Spot-less-Vitamins/dp/B08NYD1GGK/ref=sr_1_25?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068445&refinements=p_72%3A1318477031&s=beauty&sr=1-25,Amazon,unknown,excellent,0
B002ZJZDHE,Face Wash & Cleansers,5.0,https://www.amazon.in/Mamaearth-Face-Wash-100-ml/dp/B07FPSB76P/ref=sr_1_26?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068445&refinements=p_72%3A1318477031&s=beauty&sr=1-26,Amazon,unknown,excellent,0
B002ZJ1L84,Face Wash & Cleansers,5.0,https://www.amazon.in/Garnier-Bright-Complete-VITAMIN-Facewash/dp/B094RQ7BQ8/ref=sr_1_27?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068445&refinements=p_72%3A1318477031&s=beauty&sr=1-27,Amazon,unknown,excellent,0
B002ZI1KYK,Face Wash & Cleansers,5.0,https://www.amazon.in/WOW-Science-Brightening-Vitamin-Cleansing/dp/B083BVKZ8X/ref=sr_1_28?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068445&refinements=p_72%3A1318477031&s=beauty&sr=1-28,Amazon,unknown,excellent,0
B002ZHR33I,Face Wash & Cleansers,5.0,https://www.amazon.in/Plum-Green-Cleansing-Bright-Soap-Free/dp/B08PQDXMFP/ref=sr_1_29?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068445&refinements=p_72%3A1318477031&s=beauty&sr=1-29,Amazon,unknown,excellent,0
B002ZG96L6,Face Wash & Cleansers,5.0,https://www.amazon.in/Faceshop-Water-Bright-Cleansingfoam-150ml/dp/B00FJ2LU2Q/ref=sr_1_30?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068445&refinements=p_72%3A1318477031&s=beauty&sr=1-30,Amazon,unknown,excellent,0
B002ZG96HA,Face Wash & Cleansers,5.0,https://www.amazon.in/Aroma-Magic-Neem-Tree-100ml/dp/B00DRE2S0G/ref=sr_1_31?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068445&refinements=p_72%3A1318477031&s=beauty&sr=1-31,Amazon,unknown,excellent,0
B002ZG94UY,Face Wash & Cleansers,5.0,https://www.amazon.in/Garnier-Men-Acno-Fight-Facewash/dp/B08Z4Z9L7M/ref=sr_1_32?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068445&refinements=p_72%3A1318477031&s=beauty&sr=1-32,Amazon,unknown,excellent,0
B002ZG8LKS,Face Wash & Cleansers,5.0,https://www.amazon.in/Mamaearth-Rice-Water-Niacinamide-Glass/dp/B09Z65JJ69/ref=sr_1_33?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068445&refinements=p_72%3A1318477031&s=beauty&sr=1-33,Amazon,unknown,excellent,0
Mini Cleansing Wipes - Watermelon - Hydrating,Face Wipes,5.0,,Sephora,low,excellent,0
Hemp Cleansing Wipes,Face Wipes,5.0,,Sephora,low,excellent,0
Exfoilating Wipes - Papaya - Glow,Face Wipes,5.0,,Sephora,low,excellent,0
Cleansing Spa Water Cloths,Face Wipes,4.5,,Sephora,high,excellent,0
Cleansing & Exfoliating Wipes,Face Wipes,4.5,,Sephora,low,excellent,0
Cleansing Wipes - Coconut Water,Face Wipes,4.5,,Sephora,low,excellent,0
Mini Cleansing Wipes - Coconut Water,Face Wipes,4.5,,Sephora,low,excellent,0
Cleansing Wipes - Watermelon - Hydrating,Face Wipes,4.5,,Sephora,low,excellent,0
Exfoliating Wipes - Pineapple - Smoothing,Face Wipes,4.5,,Sephora,low,excellent,0
Cleansing Wipes - Rose - Moisturizing,Face Wipes,4.5,,Sephora,low,excellent,0
Exfoliating Wipes - Green Tea - Mattifying,Face Wipes,4.5,,Sephora,low,excellent,0
GloPRO® Prep Pads Clarifying Skin Cleansing Wipes with Peptides,Face Wipes,4.0,,Sephora,high,good,0
Coconut Melt Wipes,Face Wipes,4.0,,Sephora,medium,good,0
Truth™ On the Glow Cleansing Cloths,Face Wipes,4.0,,Sephora,medium,good,0
Purity Made Simple One-Step Facial Cleansing Cloths,Face Wipes,4.0,,Sephora,medium,good,0
Exfoliating Wipes - Pink Grapefrui - Purifying,Face Wipes,4.0,,Sephora,low,good,0
Exfoliating Wipes - Charcoal - Detoxifying,Face Wipes,4.0,,Sephora,low,good,0
Cleansing Wipes - Cucumber - Anti-fatigue,Face Wipes,4.0,,Sephora,low,good,0
Refreshing Cleansing Sheets,Face Wipes,4.0,,Sephora,medium,good,0
Cleansing Wipes - Pomegranate - Energizing,Face Wipes,4.0,,Sephora,low,good,0
Cleansing Wipes - Aloe Vera - Moisturizing,Face Wipes,3.5,,Sephora,low,average,0
Exfoliating Wipes - Bamboo - Matifying,Face Wipes,2.5,,Sephora,low,poor,0
Deep Pore Facial Cleansing Brush Head Twin Pack,Facial Cleansing Brushes,5.0,,Sephora,high,excellent,0
Acne Cleansing and Blemish Minimizing Brush Head,Facial Cleansing Brushes,5.0,,Sephora,medium,excellent,0
Men's Daily Cleanse Brush Head,Facial Cleansing Brushes,5.0,,Sephora,medium,excellent,0
Acne Cleansing and Blemish Minimizing Brush Head Twin Pack,Facial Cleansing Brushes,5.0,,Sephora,high,excellent,0
Sonic System Acne Solutions Deep Cleansing Brush Head,Facial Cleansing Brushes,5.0,,Sephora,medium,excellent,0
Clean Pro Rose Quartz,Facial Cleansing Brushes,5.0,,Sephora,high,excellent,0
Replacement Facial Brush Head,Facial Cleansing Brushes,4.5,,Sephora,medium,excellent,0
Replacement Brush Head Twin-Pack,Facial Cleansing Brushes,4.5,,Sephora,high,excellent,0
Deep Pore Facial Cleansing Brush Head,Facial Cleansing Brushes,4.5,,Sephora,medium,excellent,0
Cashmere Cleanse Facial Cleansing Brush Head,Facial Cleansing Brushes,4.5,,Sephora,medium,excellent,0
Charcoal Facial Cleansing Brush Head,Facial Cleansing Brushes,4.5,,Sephora,medium,excellent,0
Purifying Cleansing Brush Head Refill,Facial Cleansing Brushes,4.5,,Sephora,medium,excellent,0
3 Muslin Cloths,Facial Cleansing Brushes,4.5,,Sephora,medium,excellent,0
LUNA™ Mini 3,Facial Cleansing Brushes,4.5,,Sephora,high,excellent,0
LUNA™ mini 2,Facial Cleansing Brushes,4.5,,Sephora,high,excellent,0
LUNA™  3 for Normal Skin,Facial Cleansing Brushes,4.5,,Sephora,high,excellent,0
UFO™,Facial Cleansing Brushes,4.5,,Sephora,high,excellent,0
LUNA™ 2 for Combination Skin,Facial Cleansing Brushes,4.5,,Sephora,high,excellent,0
LUNA™ 2 for Sensitive Skin,Facial Cleansing Brushes,4.5,,Sephora,high,excellent,0
LUNA™ 2 for Normal Skin,Facial Cleansing Brushes,4.5,,Sephora,high,excellent,0
LUNA™ 2 for Oily Skin,Facial Cleansing Brushes,4.5,,Sephora,high,excellent,0
Cleansing Mitt,Facial Cleansing Brushes,4.5,,Sephora,medium,excellent,0
Precision Pore Cleansing Pad,Facial Cleansing Brushes,4.5,,Sephora,low,excellent,0
Mia Smart Anti-Aging and Cleansing Skincare Device,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
Sonic Exfoliator Facial Brush Head,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
Sonic Foundation Brush Head,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
Pro Facial Steamer,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
LUNA™ play plus,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
LUNA™  3 for Sensitive Skin,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
LUNA™  3 for Combination Skin,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
Mini Facial Toning Device,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
Trinity Facial Toning Device,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
Clean Pro,Facial Cleansing Brushes,4.0,,Sephora,high,good,0
Cleaning Me Softly Facial Cleansing Brush,Facial Cleansing Brushes,4.0,,Sephora,low,good,0
Cleansing Massage Brush,Facial Cleansing Brushes,4.0,,Sephora,medium,good,0
Mia Prima Facial Cleansing & Pore Minimizing Skincare Device,Facial Cleansing Brushes,3.5,,Sephora,high,average,0
Sensitive Skin Cleansing Brush Head,Facial Cleansing Brushes,3.5,,Sephora,medium,average,0
Trinity + Eye and Lip Enhancer Attachment Bundle ,Facial Cleansing Brushes,3.5,,Sephora,high,average,0
Clean Smart Facial Cleansing Device,Facial Cleansing Brushes,3.5,,Sephora,high,average,0
Daily Radiance Cleansing Brush Head,Facial Cleansing Brushes,3.0,,Sephora,medium,average,0
Revitalizing Cleanser Brush Head,Facial Cleansing Brushes,3.0,,Sephora,medium,average,0
LUNA™ fofo,Facial Cleansing Brushes,3.0,,Sephora,high,average,0
Trinity Facial Toning Device + Wrinkle Reducer Attachment Bundle,Facial Cleansing Brushes,2.5,,Sephora,high,poor,0
Total Coverage Sponge: Cleansing Sponge,Facial Cleansing Brushes,0.0,,Sephora,low,poor,0
Beauty Sleep Power Peel,Facial Peels,5.0,,Sephora,high,excellent,0
30% Glycolic Acid Peel,Facial Peels,5.0,,Sephora,high,excellent,0
GENIUS Ultimate Anti-Aging Bi-Phase Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Treatment Enzyme Exfoliating Powder Cleanser,Facial Peels,4.5,,Sephora,high,excellent,0
Capture Youth New Skin Effect Enzyme Solution Age-Delay Resurfacing Water,Facial Peels,4.5,,Sephora,high,excellent,0
Radiance Resurfacing Foam,Facial Peels,4.5,,Sephora,high,excellent,0
Alpha Beta® Extra Strength Daily Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Alpha Beta® Universal Daily Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Alpha Beta® Ultra Gentle Daily Peel for Sensitive Skin,Facial Peels,4.5,,Sephora,high,excellent,0
Clinical Grade Resurfacing Liquid Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Ferulic + Retinol Wrinkle Recovery Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Dermaclear™ Micro Milk Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Dermask Ultra Jet Peeling Solution,Facial Peels,4.5,,Sephora,low,excellent,0
Dual Phase Vitamin C-Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Perfectionist Pro Instant Resurfacing Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Facial Radiance Pads,Facial Peels,4.5,,Sephora,medium,excellent,0
Facial Radiance® AHA Intensive Peel,Facial Peels,4.5,,Sephora,medium,excellent,0
FAB Skin Lab Resurfacing Liquid 10% AHA,Facial Peels,4.5,,Sephora,high,excellent,0
GOOPGLOW 15% Glycolic Acid Overnight Glow Peel,Facial Peels,4.5,,Sephora,high,excellent,0
GOOPGLOW 5% Glycolic Acid Overnight Glow Peel Light,Facial Peels,4.5,,Sephora,high,excellent,0
Prism 20% AHA + 5% BHA Exfoliating Glow Facial,Facial Peels,4.5,,Sephora,high,excellent,0
Apple Cider Vinegar Peel,Facial Peels,4.5,,Sephora,low,excellent,0
Liquid ExfoliKate® Triple Acid Resurfacing Treatment,Facial Peels,4.5,,Sephora,high,excellent,0
RetAsphere™ Micro Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Caviar Lime Acid Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Acid Potion,Facial Peels,4.5,,Sephora,high,excellent,0
Replenishing Multi-Acid Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Rapid Resurfacing Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Intensive-C® Radiance Peel ,Facial Peels,4.5,,Sephora,high,excellent,0
Get Even Cold-Pressed Peel Pads,Facial Peels,4.5,,Sephora,high,excellent,0
Fruit-Tox Resurfacing Facial Remedy,Facial Peels,4.5,,Sephora,medium,excellent,0
Prep-N-Glow™ Cloths,Facial Peels,4.5,,Sephora,medium,excellent,0
Blue Brilliance™ Triple Acid Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Power Peel™ Transforming Facial System,Facial Peels,4.5,,Sephora,high,excellent,0
AHA 30% + BHA 2% Peeling Solution,Facial Peels,4.5,,Sephora,low,excellent,0
AHA + BHA + PHA Brightening Peel Pads,Facial Peels,4.5,,Sephora,medium,excellent,0
FIRMx™ Exfoliating Peel Gel,Facial Peels,4.5,,Sephora,high,excellent,0
Peptide 21™ Amino Acid Exfoliating Peel Pads,Facial Peels,4.5,,Sephora,high,excellent,0
PRO Strength Exfoliating Super Peel,Facial Peels,4.5,,Sephora,high,excellent,0
The Microdelivery Resurfacing Peel,Facial Peels,4.5,,Sephora,high,excellent,0
Mild Facial Peeling Gel,Facial Peels,4.5,,Sephora,high,excellent,0
Rub-A-Dub Refining Peel Gel,Facial Peels,4.5,,Sephora,medium,excellent,0
Clear Skin Days by Sephora Collection Brightening Peel Pads,Facial Peels,4.5,,Sephora,low,excellent,0
Apple Cider Vinegar Resurfacing Peel Pads,Facial Peels,4.5,,Sephora,high,excellent,0
Exfoliating Peel Gel,Facial Peels,4.0,,Sephora,medium,good,0
Glycolic Peel,Facial Peels,4.0,,Sephora,high,good,0
Nightly Refining Micro-Peel Concentrate,Facial Peels,4.0,,Sephora,high,good,0
No:Rinse Exfoliating Peel,Facial Peels,4.0,,Sephora,high,good,0
The Microdelivery Triple-Acid Brightening Peel,Facial Peels,4.0,,Sephora,high,good,0
Renewed Hope in a Jar Peeling Mousse Instant Glow Facial,Facial Peels,4.0,,Sephora,high,good,0
De-Puffing Rose Quartz Eye Treatment Tool,Facial Rollers,5.0,,Sephora,medium,excellent,0
De-Puffing Jade Eye Treatment Tool,Facial Rollers,5.0,,Sephora,medium,excellent,0
Contouring + De-Puffing Rose Quartz Roller,Facial Rollers,4.5,,Sephora,high,excellent,0
Crystal Ball Roller Gloss,Facial Rollers,4.5,,Sephora,low,excellent,0
Rose Quartz Heart Facial Gua Sha,Facial Rollers,4.5,,Sephora,high,excellent,0
Amethyst Roller,Facial Rollers,4.5,,Sephora,high,excellent,0
De-Puffing Jade Facial Roller Mini,Facial Rollers,4.5,,Sephora,medium,excellent,0
Facial Cooling Globes,Facial Rollers,4.5,,Sephora,medium,excellent,0
Facial Sculpting Set,Facial Rollers,4.5,,Sephora,medium,excellent,0
Face and Body Massage Set,Facial Rollers,4.5,,Sephora,low,excellent,0
Mini Face Roller Set,Facial Rollers,4.5,,Sephora,low,excellent,0
Crystal Facial Roller Set,Facial Rollers,4.5,,Sephora,medium,excellent,0
Rose Quartz Gua Sha,Facial Rollers,4.0,,Sephora,medium,good,0
Gold Sculpting Bar,Facial Rollers,4.0,,Sephora,high,good,0
De-Puffing Jade Facial Roller,Facial Rollers,4.0,,Sephora,medium,good,0
De-Puffing Rose Quartz Facial Roller,Facial Rollers,4.0,,Sephora,high,good,0
Massaging Jade Textured Facial Roller,Facial Rollers,4.0,,Sephora,medium,good,0
Uplift Massaging Beauty Roller,Facial Rollers,4.0,,Sephora,high,good,0
NuVibe RX Amethyst Massaging Beauty Tool,Facial Rollers,4.0,,Sephora,high,good,0
Uplift Body Sonic Massaging Beauty Roller,Facial Rollers,4.0,,Sephora,high,good,0
Crystal Serum Roller,Facial Rollers,4.0,,Sephora,low,good,0
Jade Facial Roller,Facial Rollers,3.5,,Sephora,medium,average,0
Rose Quartz Facial Roller,Facial Rollers,3.5,,Sephora,high,average,0
Eyeonix Eye Massaging Beauty Tool,Facial Rollers,3.5,,Sephora,high,average,0
Rose Quartz Facial Roller,Facial Rollers,3.5,,Sephora,medium,average,0
Pink Perfection Blackhead Extractor,Facial Rollers,1.5,,Sephora,medium,poor,0
CAXA,Facial Rollers,0.0,,Sephora,high,poor,0
Jacqueline Classic False Lashes,False Eyelashes,5.0,,Sephora,medium,excellent,0
Kahlana False Lashes,False Eyelashes,5.0,,Sephora,medium,excellent,0
Lottie Classic False Lashes,False Eyelashes,5.0,,Sephora,medium,excellent,0
Lilly Lashes Lash Applicator,False Eyelashes,5.0,,Sephora,low,excellent,0
Lilly Lashes Brush On Lash Adhesive: Black,False Eyelashes,5.0,,Sephora,low,excellent,0
False Eye Lashes,False Eyelashes,5.0,,Sephora,low,excellent,0
Norvina® False Lashes,False Eyelashes,4.5,,Sephora,low,excellent,0
Eyelash Adhesive,False Eyelashes,4.5,,Sephora,low,excellent,0
Lilly Lashes 3D Mink,False Eyelashes,4.5,,Sephora,medium,excellent,0
Lilly Lashes Lite Mink,False Eyelashes,4.5,,Sephora,medium,excellent,0
Living My Best Life Collection,False Eyelashes,4.5,,Sephora,medium,excellent,0
Lilly Lashes Brush On Lash Adhesive,False Eyelashes,4.5,,Sephora,low,excellent,0
House of Lashes® Eyelash Adhesive,False Eyelashes,4.5,,Sephora,low,excellent,0
Lash applicator,False Eyelashes,4.5,,Sephora,low,excellent,0
Effortless - No Trim - Natural Lash Collection,False Eyelashes,4.5,,Sephora,medium,excellent,0
Minimalist Collection - Natural Volume Mink Lashes,False Eyelashes,4.5,,Sephora,medium,excellent,0
Fluff'n Glam Collection - Glamour Volume Mink Lashes,False Eyelashes,4.5,,Sephora,medium,excellent,0
Too Easy Lash Applicator,False Eyelashes,4.5,,Sephora,medium,excellent,0
Luminous Lash Collection,False Eyelashes,4.5,,Sephora,medium,excellent,0
The #LOTD Collection – Premium Synthetic Lashes,False Eyelashes,4.5,,Sephora,medium,excellent,0
Museum of Ice Cream x Sephora Collection Rainbow Sherbet Lash,False Eyelashes,4.5,,Sephora,medium,excellent,0
Brush On Adhesive,False Eyelashes,4.0,,Sephora,low,good,0
Classic False Lashes,False Eyelashes,4.0,,Sephora,medium,good,0
Faux Mink Lash Collection ,False Eyelashes,4.0,,Sephora,medium,good,0
Olivia Classic False Lashes,False Eyelashes,4.0,,Sephora,medium,good,0
Lilly Lashes 3D Mink Miami & Mini Lash Adhesive Ornament,False Eyelashes,4.0,,Sephora,medium,good,0
Lilly Lashes Triple X Mascara,False Eyelashes,4.0,,Sephora,medium,good,0
False Eye Lashes,False Eyelashes,4.0,,Sephora,low,good,0
House of Lashes x Sephora Collection Lashes,False Eyelashes,4.0,,Sephora,medium,good,0
Brush-tip Lash Adhesive,False Eyelashes,4.0,,Sephora,low,good,0
Lilly Lashes x Sephora Collection - 3D Mink Lash Miami,False Eyelashes,4.0,,Sephora,medium,good,0
Bulls Eye Lash Applicator,False Eyelashes,4.0,,Sephora,low,good,0
Tarteist™ Pro Cruelty-Free Lashes,False Eyelashes,4.0,,Sephora,low,good,0
exteriorglam x tarte lash set,False Eyelashes,4.0,,Sephora,medium,good,0
Effortless Kit - No Trim No Measure Natural Lash Kit,False Eyelashes,4.0,,Sephora,medium,good,0
Lash Adhesive,False Eyelashes,4.0,,Sephora,low,good,0
Silk Lash Collection,False Eyelashes,4.0,,Sephora,medium,good,0
Eyeshape Lash Kit,False Eyelashes,4.0,,Sephora,high,good,0
Tinsel Time False Lash,False Eyelashes,4.0,,Sephora,low,good,0
Hoodie False Lashes,False Eyelashes,3.5,,Sephora,medium,average,0
Easy Lash Collection,False Eyelashes,3.5,,Sephora,medium,average,0
One Two Lash Magnetic Lashes,False Eyelashes,3.5,,Sephora,high,average,0
Luxe False Lash,False Eyelashes,3.5,,Sephora,medium,average,0
House of Lashes x Sephora Collection Multidimensional Prism Lashes,False Eyelashes,3.5,,Sephora,medium,average,0
Lilly Lashes for Sephora Collection,False Eyelashes,3.5,,Sephora,medium,average,0
Luxe Silk False Lash,False Eyelashes,3.5,,Sephora,medium,average,0
Tarteist™ Pro Lash Adhesive,False Eyelashes,3.5,,Sephora,low,average,0
Sticky Tack Lash Glue,False Eyelashes,3.0,,Sephora,low,average,0
The Glamoureyes Kit,False Eyelashes,2.5,,Sephora,medium,poor,0
Colored False Eye Lashes,False Eyelashes,2.5,,Sephora,low,poor,0
Tan Build Up Remover Mitt,For Body,5.0,,Sephora,low,excellent,0
Super Glow Body Hyaluronic Self-Tan Serum,For Body,5.0,,Sephora,high,excellent,0
Brazilliance™ 2HR Express Deep Foaming Self-Tanner,For Body,5.0,,Sephora,high,excellent,0
Sunless Tan Firming Lotion,For Body,4.5,,Sephora,high,excellent,0
Sunless Tan Luminizing Body Serum,For Body,4.5,,Sephora,high,excellent,0
Prep It Self-Tan Priming Spray,For Body,4.5,,Sephora,medium,excellent,0
Self Tan Classic Bronzing Mousse,For Body,4.5,,Sephora,medium,excellent,0
Double Sided Luxe Tan Applicator Mitt,For Body,4.5,,Sephora,low,excellent,0
Self Tan Purity Vitamins Bronzing Water Body Mist,For Body,4.5,,Sephora,high,excellent,0
Gradual Tan Watermelon Infusion Body Lotion,For Body,4.5,,Sephora,medium,excellent,0
Self Tan Bronzing Mousse,For Body,4.5,,Sephora,medium,excellent,0
THE BUTTER Illuminating Tanning Butter,For Body,4.5,,Sephora,high,excellent,0
Instant Hero Skin Perfector,For Body,4.5,,Sephora,medium,excellent,0
Self Tanning Instant Gel,For Body,4.0,,Sephora,high,good,0
Sunless Tan Express Sculpting Mousse,For Body,4.0,,Sephora,high,good,0
Sunless Tan Dry Body Oil Mist,For Body,4.0,,Sephora,high,good,0
Alpha Beta® Glow Pad™ For Body With Active Vitamin D,For Body,4.0,,Sephora,high,good,0
Express Ultra Dark Mousse,For Body,4.0,,Sephora,medium,good,0
Argan Liquid Gold Self-Tanning Oil,For Body,4.0,,Sephora,high,good,0
Juicy Mango Argan Liquid Gold Self-Tanning Body Oil,For Body,4.0,,Sephora,high,good,0
Gradual Tan Everyday Tinted Body Lotion,For Body,4.0,,Sephora,medium,good,0
Self Tan Purity Bronzing Water Mousse,For Body,4.0,,Sephora,high,good,0
Gradual Tan Plus Sculpt and Glow Everyday Multi-Active Toning Lotion,For Body,4.0,,Sephora,high,good,0
THE BODY Illuminating Self-Tan Drops,For Body,4.0,,Sephora,high,good,0
Sunless Tan 2-in-1 Exfoliator & Applicator Mitt,For Body,3.5,,Sephora,low,average,0
"Glow Clear, Color Correcting Self-Tanning Mousse",For Body,3.5,,Sephora,medium,average,0
Tanning Applicator Mitt,For Body,3.5,,Sephora,low,average,0
Gradual Self-Tanning Lotion,For Body,3.5,,Sephora,high,average,0
Self Tan Extra Dark Bronzing Mousse,For Body,3.5,,Sephora,high,average,0
Self Tan Express Bronzing Gel,For Body,3.5,,Sephora,high,average,0
One Night Only Finishing Body Gloss,For Body,3.5,,Sephora,medium,average,0
Healthy Glow Sunless Tan Broad Spectrum Suncreen SPF 40,For Body,3.5,,Sephora,high,average,0
